time,lat,lon
2026-05-01 06:45:41,71.51659,-156.3645
2026-05-01 12:53:13,71.56575,-156.02264
2026-05-01 18:54:38,71.616165,-156.22247
2026-05-02 00:49:21,71.59881,-156.41733
2026-05-02 06:36:24,71.53913,-156.46608
2026-05-02 12:50:04,71.53,-156.73198
2026-05-02 18:46:48,71.52351,-156.61171
2026-05-03 00:30:20,71.49649,-156.70212
2026-05-03 06:42:17,71.481735,-156.70132
2026-05-03 12:50:40,71.51028,-156.73167
2026-05-03 18:46:51,71.55092,-156.65843
2026-05-04 00:46:12,71.60564,-156.39948
2026-05-04 06:44:05,71.61349,-156.26886
2026-05-04 12:51:28,71.64241,-156.33626
2026-05-05 00:16:52,71.65227,-156.38837
2026-05-05 06:46:17,71.58701,-156.15427
2026-05-05 12:30:24,71.6442,-156.11586
2026-05-05 18:38:46,71.5875,-156.19926
2026-05-06 00:20:37,71.56143,-156.29845
2026-05-06 06:46:38,71.48431,-156.42307
2026-05-06 12:17:24,71.45168,-156.64069
2026-05-06 18:46:27,71.36632,-156.8296
2026-05-07 00:20:57,71.33073,-156.87498
2026-05-07 06:46:26,71.19841,-156.93141
2026-05-07 12:39:46,71.11448,-157.01709
2026-05-07 18:46:56,71.085144,-156.8086
2026-05-08 00:20:02,71.14598,-156.48001
2026-05-08 06:53:05,71.113205,-156.19472
2026-05-08 12:15:29,71.15666,-156.36406
2026-05-08 18:46:24,71.13541,-156.79869
2026-05-09 00:19:19,71.149124,-156.98543
2026-05-09 06:42:45,71.13907,-157.03665
2026-05-09 12:29:08,71.10713,-157.3018
2026-05-09 18:48:29,71.148674,-157.50284
2026-05-10 00:18:17,71.24737,-157.25195
2026-05-10 06:01:41,71.24332,-156.98088
2026-05-10 12:25:00,71.19278,-157.25397
2026-05-10 18:41:20,71.17272,-157.35367
2026-05-11 00:21:00,71.21335,-157.3831
2026-05-11 06:47:16,71.21701,-157.40137
2026-05-11 11:57:29,71.236534,-157.233
2026-05-11 18:36:45,71.24503,-157.32903
2026-05-12 00:03:32,71.23445,-157.19019
2026-05-12 06:46:19,71.228806,-157.25798
2026-05-12 12:25:58,71.2381,-157.3537
2026-05-12 18:47:46,71.29449,-157.41632
2026-05-13 00:26:40,71.34555,-157.33847
2026-05-13 06:42:34,71.33801,-157.19583
2026-05-13 12:08:54,71.388756,-157.3249
2026-05-13 18:47:01,71.42215,-157.36101
2026-05-14 00:21:23,71.46149,-157.2225
2026-05-14 06:46:04,71.38988,-157.08955
2026-05-14 12:29:08,71.36561,-157.05063
2026-05-14 18:40:55,71.36983,-156.95561
2026-05-14 23:29:57,71.35411,-156.80598
2026-05-15 06:54:25,71.35872,-156.77043
2026-05-15 12:16:40,71.38157,-156.78152
2026-05-15 18:45:04,71.40455,-156.79152
2026-05-16 00:19:19,71.4316,-156.65846
2026-05-16 06:52:58,71.4134,-156.64648
2026-05-16 12:19:17,71.387665,-156.70903
2026-05-16 18:43:49,71.35623,-156.90802
2026-05-16 23:48:35,71.324234,-157.00177
2026-05-17 06:46:55,71.2302,-157.23108
2026-05-17 12:23:46,71.205444,-157.28511
2026-05-17 18:46:00,71.178406,-157.37228
2026-05-18 00:26:03,71.180214,-157.20119
2026-05-18 06:53:07,71.1536,-157.17169
2026-05-18 12:20:15,71.196365,-156.96593
2026-05-18 18:41:01,71.23817,-156.90623
2026-05-19 00:23:43,71.28186,-156.81168
2026-05-19 06:46:17,71.28232,-156.82753
2026-05-19 12:21:18,71.28769,-156.86679
2026-05-19 18:50:55,71.31962,-156.94144
2026-05-20 00:18:45,71.34681,-156.83606
2026-05-20 06:50:47,71.365616,-156.81638
2026-05-20 12:22:13,71.372025,-156.82169
2026-05-20 18:49:51,71.40682,-156.7867
2026-05-21 00:20:37,71.41586,-156.64294
