3/31/07	13.615698	56.5082564
4/30/07	12.255285	54.059513
5/31/07	20.10284	68.185112
6/30/07	23.17117	73.708106
7/31/07	25.453665	77.816597
8/31/07	28.266354	82.8794372
9/30/07	22.772102	72.9897836
10/31/07	16.607094	61.8927692
11/30/07	9.0194	48.23492
12/31/07	1.274809	34.2946562
1/31/08	2.0331435	35.6596583
2/29/08	2.132375	35.838275
3/31/08	8.640081	47.5521458
4/30/08	13.005713	55.4102834
5/31/08	19.463057	67.0335026
6/30/08	24.757181	76.5629258
7/31/08	26.687256	80.0370608
8/31/08	25.385702	77.6942636
9/30/08	20.082066	68.1477188
10/31/08	14.309721	57.7574978
11/30/08	8.206544	46.7717792
12/31/08	1.5024109	34.70433962
1/31/09	0.37262082	32.67071748
2/28/09	6.5966783	43.87402094
3/31/09	9.322696	48.7808528
4/30/09	13.351937	56.0334866
5/31/09	18.092436	64.5663848
6/30/09	26.16585	79.09853
7/31/09	26.389326	79.5007868
8/31/09	24.707067	76.4727206
9/30/09	19.877014	67.7786252
10/31/09	11.262925	52.273265
11/30/09	10.304541	50.5481738
12/31/09	-0.4662182	31.16080724
1/31/10	-1.2071886	29.82706052
2/28/10	0.36141297	32.65054335
3/31/10	7.976894	46.3584092
4/30/10	15.548135	59.986643
5/31/10	18.765715	65.778287
6/30/10	26.291231	79.3242158
7/31/10	27.068275	80.722895
8/31/10	28.063883	82.5149894
9/30/10	22.915974	73.2487532
10/31/10	16.054688	60.8984384
11/30/10	8.231158	46.8160844
12/31/10	1.7110527	35.07989486
1/31/11	-1.1078265	30.0059123
2/28/11	1.5567685	34.8021833
3/31/11	8.977099	48.1587782
4/30/11	15.809062	60.4563116
5/31/11	19.100384	66.3806912
6/30/11	28.265392	82.8777056
7/31/11	31.88598	89.394764
8/31/11	29.500084	85.1001512
9/30/11	20.36013	68.648234
10/31/11	15.35291	59.635238
11/30/11	8.029082	46.4523476
12/31/11	2.7690399	36.98427182
1/31/12	3.6212533	38.51825594
2/29/12	4.7489643	40.54813574
3/31/12	13.970256	57.1464608
4/30/12	16.53914	61.770452
5/31/12	22.03542	71.663756
6/30/12	25.817535	78.471563
7/31/12	30.81385	87.46493
8/31/12	26.72032	80.096576
9/30/12	23.191906	73.7454308
10/31/12	14.7849045	58.6128281
11/30/12	10.161159	50.2900862
12/31/12	3.8803878	38.98469804
1/31/13	2.4749947	36.45499046
2/28/13	2.858545	37.145381
3/31/13	6.824988	44.2849784
4/30/13	10.485372	50.8736696
5/31/13	17.57063	63.627134
6/30/13	24.587112	76.2568016
7/31/13	25.641296	78.1543328
8/31/13	25.283503	77.5103054
9/30/13	23.34486	74.020748
10/31/13	14.471529	58.0487522
11/30/13	6.7250967	44.10517406
12/31/13	-0.43636462	31.21454368
1/31/14	0.31468117	32.56642611
2/28/14	0.048305687	32.08695024
3/31/14	5.897204	42.6149672
4/30/14	14.254605	57.658289
5/31/14	20.45602	68.820836
6/30/14	24.271091	75.6879638
7/31/14	24.568233	76.2228194
8/31/14	26.68488	80.032784
